date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:06	34717/34717	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:01:59%20GMT	http://188.95.36.104:8080/cwc/RTI	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/RTI.html	(from http://188.95.36.104:8080/cwc/cwc_rti)
14:32:07	35143/35143	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:01:59%20GMT	http://188.95.36.104:8080/cwc/rtiform	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/rtiform.html	(from http://188.95.36.104:8080/cwc/cwc_rti)
14:32:10	27344/27344	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:03%20GMT	http://188.95.36.104:8080/cwc/info_Ahmedabad	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Ahmedabad.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:11	27347/27347	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:05%20GMT	http://188.95.36.104:8080/cwc/info_Bangalore	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Bangalore.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:12	295193/295193	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Feb%202019%2017:13:20%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/styles/slider/public/22.jpg	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/styles/slider/public/22.jpg	(from http://188.95.36.104:8080/cwc/Storage.html)
14:32:13	27316/27316	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:07%20GMT	http://188.95.36.104:8080/cwc/info_Bhopal	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Bhopal.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:14	27364/27364	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:07%20GMT	http://188.95.36.104:8080/cwc/info_Bhubneshwar	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Bhubneshwar.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:15	27357/27357	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:09%20GMT	http://188.95.36.104:8080/cwc/info_Chennai	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Chennai.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:17	27306/27306	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:11%20GMT	http://188.95.36.104:8080/cwc/info_DELHI	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_DELHI.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:18	27352/27352	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:11%20GMT	http://188.95.36.104:8080/cwc/info_Hyderabad	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Hyderabad.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:19	27326/27326	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:13%20GMT	http://188.95.36.104:8080/cwc/info_Jaipur	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Jaipur.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:21	27335/27335	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:15%20GMT	http://188.95.36.104:8080/cwc/info_Kolkata	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Kolkata.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:22	27345/27345	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:15%20GMT	http://188.95.36.104:8080/cwc/info_Lucknow	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Lucknow.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:23	27312/27312	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:17%20GMT	http://188.95.36.104:8080/cwc/info_Patna	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Patna.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:24	27359/27359	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:17%20GMT	http://188.95.36.104:8080/cwc/info_Chandigarh	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Chandigarh.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:25	27311/27311	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:19%20GMT	http://188.95.36.104:8080/cwc/info_Kochi	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Kochi.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:25	96668/96668	---M--	200	added ('OK')	text/javascript	date:Sun,%2021%20Apr%202019%2016:18:10%20GMT	http://188.95.36.104:8080/cwc/staticResources/sites/default/files/js/lightbox-plus-jquery.min.js	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/staticResources/sites/default/files/js/lightbox-plus-jquery.min.js	(from http://188.95.36.104:8080/cwc/cwc_gallery)
14:32:26	27327/27327	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:19%20GMT	http://188.95.36.104:8080/cwc/info_Guwahati	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Guwahati.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:27	27356/27356	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:20%20GMT	http://188.95.36.104:8080/cwc/info_Mumbai	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/info_Mumbai.html	(from http://188.95.36.104:8080/cwc/Our-Offices)
14:32:28	29292/29292	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:22%20GMT	http://188.95.36.104:8080/cwc/Regional%20Profile%20-%20Ahmedabad.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Regional%20Profile%20-%20Ahmedabad.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
14:32:32	35510/35510	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:23%20GMT	http://188.95.36.104:8080/cwc/Regional%20Profile%20-%20Bangalore.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Regional%20Profile%20-%20Bangalore.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
14:32:36	85744/85744	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:22%20GMT	http://188.95.36.104:8080/cwc/Ahmedabad%20Gujrat%20Region.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Ahmedabad%20Gujrat%20Region.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
14:32:36	33930/33930	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:25%20GMT	http://188.95.36.104:8080/cwc/Regional%20Profile%20-%20Bhopal.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Regional%20Profile%20-%20Bhopal.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
14:32:39	85760/85760	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:24%20GMT	http://188.95.36.104:8080/cwc/Bangalore%20Karnataka%20Region.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Bangalore%20Karnataka%20Region.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
14:32:41	28898/28898	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:32%20GMT	http://188.95.36.104:8080/cwc/Regional%20Profile%20-%20Bhubaneshwar.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Regional%20Profile%20-%20Bhubaneshwar.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
14:32:42	82675/82675	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:28%20GMT	http://188.95.36.104:8080/cwc/Bhopal%20Region.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Bhopal%20Region.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
14:32:44	34958/34958	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:35%20GMT	http://188.95.36.104:8080/cwc/Regional%20Profile%20-%20Chennai.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Regional%20Profile%20-%20Chennai.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
14:32:45	72026/72026	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:32%20GMT	http://188.95.36.104:8080/cwc/Bhubneshwar%20Orissa%20Region.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Bhubneshwar%20Orissa%20Region.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
14:32:50	46880/46880	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:39%20GMT	http://188.95.36.104:8080/cwc/Regional%20Profile%20Delhi%20Region.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Regional%20Profile%20Delhi%20Region.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
14:32:51	28288/28288	---MC-	200	added ('OK')	text/html	date:Tue,%2020%20Aug%202019%2009:02:41%20GMT	http://188.95.36.104:8080/cwc/Regional%20Profile%20-%20Guwahati.html	C:/My%20Web%20Sites/CWC/188.95.36.104_8080/cwc/Regional%20Profile%20-%20Guwahati.html	(from http://188.95.36.104:8080/cwc/Regional-Offices.html)
